"Neighborhood","Time_Col","gi_star","p_sim","significance"
"Dunbar-Southlands",2016-11-30,4.74202398334227,0.005,"***"
"Dunbar-Southlands",2016-12-31,4.46231548667736,0.01,"***"
"Dunbar-Southlands",2017-01-31,4.0181394828693,0.005,"***"
"Dunbar-Southlands",2017-02-28,4.66482562917453,0.02,"***"
"Dunbar-Southlands",2017-03-31,3.32244770444617,0.005,"***"
"Dunbar-Southlands",2017-04-30,4.41488497690524,0.005,"***"
"Dunbar-Southlands",2017-05-31,4.15215119807094,0.01,"***"
"Dunbar-Southlands",2017-06-30,3.82870517823235,0.005,"***"
"Dunbar-Southlands",2017-07-31,3.8354695010254,0.005,"***"
"Dunbar-Southlands",2017-08-31,3.2087786676955,0.01,"***"
"Dunbar-Southlands",2017-09-30,4.14679735414515,0.005,"***"
"Dunbar-Southlands",2017-10-31,4.16921545801515,0.005,"***"
"Dunbar-Southlands",2017-11-30,4.37398682322786,0.005,"***"
"Dunbar-Southlands",2017-12-31,4.81409905895484,0.005,"***"
"Dunbar-Southlands",2018-01-31,3.74214746278,0.005,"***"
"Dunbar-Southlands",2018-02-28,4.88601452999238,0.005,"***"
"Dunbar-Southlands",2018-03-31,4.12360746448513,0.005,"***"
"Dunbar-Southlands",2018-04-30,3.6469174688566,0.005,"***"
"Dunbar-Southlands",2018-05-31,4.60756281357956,0.005,"***"
"Dunbar-Southlands",2018-06-30,3.92363832616047,0.005,"***"
"Dunbar-Southlands",2018-07-31,4.17724690861142,0.005,"***"
"Dunbar-Southlands",2018-08-31,3.4264114019059,0.005,"***"
"Dunbar-Southlands",2018-09-30,3.77845120146288,0.005,"***"
"Dunbar-Southlands",2018-10-31,4.00951613916958,0.005,"***"
"Dunbar-Southlands",2018-11-30,3.58654428675698,0.005,"***"
"Dunbar-Southlands",2018-12-31,3.53834743098817,0.005,"***"
"Dunbar-Southlands",2019-01-31,3.6453597410549,0.005,"***"
"Dunbar-Southlands",2019-02-28,4.64810552792913,0.005,"***"
"Dunbar-Southlands",2019-03-31,3.43924818389195,0.005,"***"
"Dunbar-Southlands",2019-04-30,3.87117081981175,0.005,"***"
"Dunbar-Southlands",2019-05-31,3.65031679984459,0.005,"***"
"Dunbar-Southlands",2019-06-30,4.62062041593846,0.005,"***"
"Dunbar-Southlands",2019-07-31,3.69426899294672,0.005,"***"
"Dunbar-Southlands",2019-08-31,4.1206592502001,0.005,"***"
"Dunbar-Southlands",2019-09-30,3.72827677854905,0.005,"***"
"Dunbar-Southlands",2019-10-31,3.75376023133567,0.005,"***"
"Dunbar-Southlands",2019-11-30,4.11176714103712,0.005,"***"
"Dunbar-Southlands",2019-12-31,4.15889383082111,0.005,"***"
"Dunbar-Southlands",2020-01-31,3.75579028771717,0.005,"***"
"Dunbar-Southlands",2020-02-29,3.83813081060249,0.005,"***"
"Dunbar-Southlands",2020-03-31,4.84507941283581,0.005,"***"
"Dunbar-Southlands",2020-04-30,6.20341807103151,0.02,"***"
"Dunbar-Southlands",2020-05-31,7.43980990158324,0.09,""
"Dunbar-Southlands",2020-06-30,3.81663025402561,0.18,""
"Dunbar-Southlands",2020-07-31,2.90704008509073,0.145,""
"Dunbar-Southlands",2020-08-31,3.21138999023546,0.06,""
"Dunbar-Southlands",2020-09-30,4.58494737019723,0.03,"***"
"Dunbar-Southlands",2020-10-31,3.7653272052509,0.075,""
"Dunbar-Southlands",2020-11-30,4.93091055138715,0.065,""
"Dunbar-Southlands",2020-12-31,4.23004273509894,0.1,""
"Dunbar-Southlands",2021-01-31,4.12620801119566,0.055,""
"Dunbar-Southlands",2021-02-28,5.17896871508601,0.07,""
"Dunbar-Southlands",2021-03-31,3.9808084317624,0.14,""
"Dunbar-Southlands",2021-04-30,4.09332648682085,0.155,""
"Dunbar-Southlands",2021-05-31,3.38186538483517,0.17,""
"Dunbar-Southlands",2021-06-30,3.36841384461938,0.175,""
"Dunbar-Southlands",2021-07-31,2.7828969298714,0.115,""
"Dunbar-Southlands",2021-08-31,3.38584939388181,0.065,""
"Dunbar-Southlands",2021-09-30,4.16413576416356,0.06,""
"Dunbar-Southlands",2021-10-31,4.39126508485011,0.07,""
"Dunbar-Southlands",2021-11-30,3.2779457345504,0.11,""
"Dunbar-Southlands",2021-12-31,3.71396273174727,0.12,""
"Dunbar-Southlands",2022-01-31,4.0483197072046,0.08,""
"Dunbar-Southlands",2022-02-28,4.04063565207745,0.065,""
"Dunbar-Southlands",2022-03-31,3.52013709477409,0.07,""
"Dunbar-Southlands",2022-04-30,4.65833616360333,0.065,""
"Dunbar-Southlands",2022-05-31,4.20710249134325,0.075,""
"Dunbar-Southlands",2022-06-30,4.09520275370005,0.05,""
"Dunbar-Southlands",2022-07-31,4.53949068818932,0.075,""
"Dunbar-Southlands",2022-08-31,3.68069179238587,0.095,""
"Dunbar-Southlands",2022-09-30,3.76997247709437,0.095,""
"Dunbar-Southlands",2022-10-31,4.01608909734248,0.05,""
"Dunbar-Southlands",2022-11-30,5.74755128397225,0.05,""
"Dunbar-Southlands",2022-12-31,3.58177273068006,0.14,""
"Dunbar-Southlands",2023-01-31,3.57048934233368,0.13,""
"Dunbar-Southlands",2023-02-28,4.68063968538131,0.075,""
"Dunbar-Southlands",2023-03-31,3.19568957642741,0.095,""
"Dunbar-Southlands",2023-04-30,5.48551166351416,0.08,""
"Dunbar-Southlands",2023-05-31,3.132106625115,0.14,""
"Dunbar-Southlands",2023-06-30,3.70673555515314,0.07,""
"Dunbar-Southlands",2023-07-31,3.38712689627372,0.06,""
"Dunbar-Southlands",2023-08-31,3.22833719388674,0.04,"***"
"Dunbar-Southlands",2023-09-30,4.78914222768357,0.03,"***"
"Dunbar-Southlands",2023-10-31,4.13603841042035,0.025,"***"
"Dunbar-Southlands",2023-11-30,5.28154072536086,0.09,""
"Dunbar-Southlands",2023-12-31,3.45350058526091,0.105,""
"Dunbar-Southlands",2024-01-31,4.21860395615344,0.11,""
"Dunbar-Southlands",2024-02-29,3.75059244506467,0.18,""
"Dunbar-Southlands",2024-03-31,3.61177187544034,0.13,""
"Dunbar-Southlands",2024-04-30,3.61999267214112,0.12,""
"Dunbar-Southlands",2024-05-31,3.74688814566273,0.17,""
"Dunbar-Southlands",2024-06-30,3.82453801882935,0.125,""
"Dunbar-Southlands",2024-07-31,3.82262285282444,0.065,""
"Dunbar-Southlands",2024-08-31,3.77336129073075,0.075,""
"Dunbar-Southlands",2024-09-30,4.5166213711312,0.145,""
"Dunbar-Southlands",2024-10-31,4.7559761368941,0.125,""
"Dunbar-Southlands",2024-11-30,3.68350025995996,0.215,""
"Dunbar-Southlands",2024-12-31,3.1457422885089,0.2,""
"Fairview",2010-01-31,0.00877047004657166,0.47,""
"Fairview",2010-02-28,-0.434113905065336,0.245,""
"Fairview",2010-03-31,-1.32803067258259,0.085,""
"Fairview",2010-04-30,-1.23014771426541,0.055,""
"Fairview",2010-05-31,-2.05509112104003,0.035,"***"
"Fairview",2010-06-30,-2.28720644747793,0.025,"***"
"Fairview",2010-07-31,-1.61296134348539,0.035,"***"
"Fairview",2010-08-31,-1.85592026103032,0.03,"***"
"Fairview",2010-09-30,-1.74693448982301,0.18,""
"Fairview",2010-10-31,-1.4547123730343,0.395,""
"Fairview",2010-11-30,-1.16444046797052,0.29,""
"Fairview",2010-12-31,-1.4510791188379,0.02,"***"
"Fairview",2011-01-31,-1.0797739436862,0.135,""
"Fairview",2011-02-28,-1.22874540902196,0.155,""
"Fairview",2011-03-31,-1.334796547669,0.09,""
"Fairview",2011-04-30,-1.25744749193538,0.025,"***"
"Fairview",2011-05-31,-2.09228157016929,0.015,"***"
"Fairview",2011-06-30,-1.67373512685923,0.015,"***"
"Fairview",2011-07-31,-2.15047528718832,0.025,"***"
"Fairview",2011-08-31,-1.63807878882093,0.1,""
"Fairview",2011-09-30,-2.26804937645218,0.04,"***"
"Fairview",2011-10-31,-1.93847708699755,0.065,""
"Fairview",2011-11-30,-1.53535684830075,0.04,"***"
"Fairview",2011-12-31,-2.32962777336791,0.005,"***"
"Fairview",2012-01-31,-1.84716193158774,0.01,"***"
"Fairview",2012-02-29,-1.6880127080449,0.02,"***"
"Fairview",2012-03-31,-1.66982757474575,0.055,""
"Fairview",2012-04-30,-1.7951013811948,0.19,""
"Fairview",2012-05-31,-1.3524166383296,0.065,""
"Fairview",2012-06-30,-2.53467531871925,0.01,"***"
"Fairview",2012-07-31,-2.03983037090642,0.065,""
"Fairview",2012-08-31,-2.32704113681305,0.05,""
"Fairview",2012-09-30,-2.41740339412131,0.035,"***"
"Fairview",2012-10-31,-2.18648046422616,0.035,"***"
"Fairview",2012-11-30,-1.89459251122422,0.085,""
"Fairview",2012-12-31,-0.890712328532883,0.205,""
"Fairview",2013-01-31,-0.360147322019272,0.13,""
"Fairview",2013-02-28,-0.584088313617951,0.06,""
"Fairview",2013-03-31,-1.32730979610458,0.045,"***"
"Fairview",2013-04-30,-1.53168486288186,0.07,""
"Fairview",2013-05-31,-1.15856618034449,0.205,""
"Fairview",2013-06-30,-0.754060515660127,0.215,""
"Fairview",2013-07-31,-1.17916699928937,0.105,""
"Fairview",2013-08-31,-1.50241373557811,0.045,"***"
"Fairview",2013-09-30,-1.86269048121141,0.025,"***"
"Fairview",2013-10-31,-1.83316684666375,0.14,""
"Fairview",2013-11-30,-1.24068830330384,0.36,""
"Fairview",2013-12-31,-1.21001034440126,0.275,""
"Fairview",2014-01-31,-1.41042375814167,0.24,""
"Fairview",2014-02-28,-0.949982770626063,0.05,""
"Fairview",2014-03-31,-1.80909649810003,0.025,"***"
"Fairview",2014-04-30,-1.12568932042062,0.11,""
"Fairview",2014-05-31,-2.02808643110805,0.135,""
"Fairview",2014-06-30,-1.82933038442659,0.14,""
"Fairview",2014-07-31,-2.0553918939578,0.23,""
"Fairview",2014-08-31,-1.57384214608763,0.29,""
"Fairview",2014-09-30,-2.1494015560678,0.18,""
"Fairview",2014-10-31,-2.19653532229227,0.27,""
"Fairview",2014-11-30,-1.28702777192564,0.195,""
"Fairview",2014-12-31,-2.02010598714245,0.05,""
"Fairview",2015-01-31,-2.09964919133378,0.045,"***"
"Fairview",2015-02-28,-1.81268624084323,0.03,"***"
"Fairview",2015-03-31,-1.99692568739905,0.03,"***"
"Fairview",2015-04-30,-1.85946420714339,0.145,""
"Fairview",2015-05-31,-1.51838330134534,0.155,""
"Fairview",2015-06-30,-1.65790254506822,0.085,""
"Fairview",2015-07-31,-2.07376113365237,0.135,""
"Fairview",2015-08-31,-1.33054554087227,0.265,""
"Fairview",2015-09-30,-1.526425790043,0.19,""
"Fairview",2015-10-31,-1.8932131538294,0.285,""
"Fairview",2015-11-30,-1.66566036449275,0.39,""
"Fairview",2015-12-31,-1.69258252561528,0.38,""
"Fairview",2016-01-31,-1.55833547062055,0.47,""
"Fairview",2016-02-29,-1.22282619954045,0.325,""
"Fairview",2016-03-31,-1.43885868146539,0.4,""
"Fairview",2016-04-30,-1.35229291871912,0.29,""
"Fairview",2016-05-31,-1.75611355830436,0.205,""
"Fairview",2016-06-30,-1.64212876270383,0.25,""
"Fairview",2016-07-31,-1.92003266406255,0.25,""
"Fairview",2016-08-31,-1.78279562496247,0.16,""
"Fairview",2016-09-30,-1.73467916277294,0.265,""
"Fairview",2016-10-31,-1.53575373818465,0.245,""
"Fairview",2016-11-30,-1.333670516779,0.23,""
"Fairview",2016-12-31,-1.49747752694143,0.085,""
"Fairview",2017-01-31,-1.43755630293577,0.015,"***"
"Fairview",2017-02-28,-1.75431490230608,0.015,"***"
"Fairview",2017-03-31,-1.89944657342497,0.01,"***"
"Fairview",2017-04-30,-1.71063823990324,0.07,""
"Fairview",2017-05-31,-1.801615946819,0.105,""
"Fairview",2017-06-30,-1.83626556923753,0.195,""
"Fairview",2017-07-31,-1.71852183323385,0.325,""
"Fairview",2017-08-31,-1.59028702344992,0.295,""
"Fairview",2017-09-30,-1.65064018301194,0.345,""
"Fairview",2017-10-31,-1.82907874097083,0.405,""
"Fairview",2017-11-30,-1.81876534260574,0.37,""
"Fairview",2017-12-31,-1.86887925178668,0.36,""
"Fairview",2018-01-31,-1.68333146748362,0.46,""
"Fairview",2018-02-28,-1.53870968399558,0.27,""
"Fairview",2018-03-31,-1.71686660499696,0.21,""
"Fairview",2018-04-30,-1.53878207199226,0.45,""
"Fairview",2018-05-31,-1.38593904479446,0.5,""
"Fairview",2018-06-30,-1.52708936882955,0.32,""
"Fairview",2018-07-31,-1.45215623322765,0.255,""
"Fairview",2018-08-31,-1.72653295633387,0.33,""
"Fairview",2018-09-30,-1.76064841804067,0.255,""
"Fairview",2018-10-31,-1.8277467405658,0.195,""
"Fairview",2018-11-30,-1.88016996327546,0.22,""
"Fairview",2018-12-31,-1.65488036960358,0.405,""
"Fairview",2019-01-31,-1.5268304825349,0.465,""
"Fairview",2019-02-28,-1.24337946727825,0.355,""
"Fairview",2019-03-31,-1.66938985671554,0.215,""
"Fairview",2019-04-30,-1.52029660297197,0.37,""
"Fairview",2019-05-31,-1.40253120365958,0.375,""
"Fairview",2019-06-30,-1.26946540471124,0.435,""
"Fairview",2019-07-31,-1.53451220234602,0.46,""
"Fairview",2019-08-31,-1.75427508667924,0.445,""
"Fairview",2019-09-30,-1.71563831527265,0.495,""
"Fairview",2019-10-31,-1.51758492726926,0.385,""
"Fairview",2019-11-30,-1.23802054929417,0.485,""
"Fairview",2019-12-31,-1.30553435521183,0.43,""
"Fairview",2020-01-31,-1.46617047700587,0.38,""
"Fairview",2020-02-29,-1.2957142182385,0.4,""
"Fairview",2020-03-31,-1.85975068066546,0.3,""
"Fairview",2020-04-30,-2.08944236878219,0.29,""
"Fairview",2020-05-31,-0.795622156826852,0.12,""
"Fairview",2020-06-30,-1.92631867875163,0.015,"***"
"Fairview",2020-07-31,-2.1462467433989,0.01,"***"
"Fairview",2020-08-31,-2.13935476831911,0.075,""
"Fairview",2020-09-30,-2.14039270109618,0.105,""
"Fairview",2020-10-31,-1.77392183659579,0.18,""
"Fairview",2020-11-30,-1.57186093769992,0.08,""
"Fairview",2020-12-31,-1.74220913426055,0.08,""
"Fairview",2021-01-31,-1.23238508833717,0.14,""
"Fairview",2021-02-28,-0.992642083391397,0.06,""
"Fairview",2021-03-31,-1.47597350615413,0.035,"***"
"Fairview",2021-04-30,-1.50020777740054,0.02,"***"
"Fairview",2021-05-31,-1.62080038735305,0.075,""
"Fairview",2021-06-30,-0.681286250883924,0.135,""
"Fairview",2021-07-31,-1.47042790242979,0.12,""
"Fairview",2021-08-31,-1.34640640143424,0.13,""
"Fairview",2021-09-30,-1.42508899547852,0.135,""
"Fairview",2021-10-31,-1.26443444023485,0.065,""
"Fairview",2021-11-30,-1.20568983126602,0.03,"***"
"Fairview",2021-12-31,-1.14556443465667,0.04,"***"
"Fairview",2022-01-31,-1.17775889450933,0.065,""
"Fairview",2022-02-28,-0.855629954254374,0.015,"***"
"Fairview",2022-03-31,-1.21766270215925,0.075,""
"Fairview",2022-04-30,-0.878355340351608,0.205,""
"Fairview",2022-05-31,-1.05305280442683,0.06,""
"Fairview",2022-06-30,-1.38724016313461,0.02,"***"
"Fairview",2022-07-31,-1.08936647867188,0.035,"***"
"Fairview",2022-08-31,-1.57782198376848,0.01,"***"
"Fairview",2022-09-30,-1.77427767847116,0.03,"***"
"Fairview",2022-10-31,-1.36383073610428,0.055,""
"Fairview",2022-11-30,-1.22064566385965,0.01,"***"
"Fairview",2022-12-31,-1.26497343800691,0.01,"***"
"Fairview",2023-01-31,-1.52372503415441,0.02,"***"
"Fairview",2023-02-28,-0.717187432356191,0.04,"***"
"Fairview",2023-03-31,-1.46635812291093,0.01,"***"
"Fairview",2023-04-30,-0.778871068049728,0.095,""
"Fairview",2023-05-31,-0.708209978411881,0.155,""
"Fairview",2023-06-30,-1.05084847998227,0.1,""
"Fairview",2023-07-31,-1.24190573562874,0.055,""
"Fairview",2023-08-31,-1.17688794307554,0.04,"***"
"Fairview",2023-09-30,-1.15110586741647,0.07,""
"Fairview",2023-10-31,-1.48666347508634,0.05,""
"Fairview",2023-11-30,-0.771178211313032,0.015,"***"
"Fairview",2023-12-31,-1.1577016131396,0.01,"***"
"Fairview",2024-01-31,-1.18376301445114,0.01,"***"
"Fairview",2024-02-29,-1.13512156597397,0.01,"***"
"Fairview",2024-03-31,-1.33003260080979,0.01,"***"
"Fairview",2024-04-30,-1.55357297871401,0.005,"***"
"Fairview",2024-05-31,-1.36583998839676,0.005,"***"
"Fairview",2024-06-30,-1.3626203538361,0.01,"***"
"Fairview",2024-07-31,-1.21129115035283,0.02,"***"
"Fairview",2024-08-31,-1.2807518107432,0.005,"***"
"Fairview",2024-09-30,-1.46649280996304,0.005,"***"
"Fairview",2024-10-31,-1.55653613517077,0.005,"***"
"Fairview",2024-11-30,-1.26732846752173,0.005,"***"
"Fairview",2024-12-31,-1.18338112524609,0.005,"***"
"Grandview-Woodland",2010-01-31,-0.587381456107676,0.305,""
"Grandview-Woodland",2010-02-28,-1.2391182717848,0.09,""
"Grandview-Woodland",2010-03-31,-1.49137369569958,0.03,"***"
"Grandview-Woodland",2010-04-30,-1.28971858353421,0.03,"***"
"Grandview-Woodland",2010-05-31,-1.49028459188607,0.06,""
"Grandview-Woodland",2010-06-30,-1.63934716403794,0.045,"***"
"Grandview-Woodland",2010-07-31,-1.30241765672143,0.02,"***"
"Grandview-Woodland",2010-08-31,-1.64954362653051,0.02,"***"
"Grandview-Woodland",2010-09-30,-1.86081436636209,0.05,""
"Grandview-Woodland",2010-10-31,-1.96900460153713,0.115,""
"Grandview-Woodland",2010-11-30,-2.03665171532869,0.04,"***"
"Grandview-Woodland",2010-12-31,-1.63740199904396,0.005,"***"
"Grandview-Woodland",2011-01-31,-1.61762021744524,0.02,"***"
"Grandview-Woodland",2011-02-28,-1.72287396560464,0.015,"***"
"Grandview-Woodland",2011-03-31,-1.56568199396721,0.025,"***"
"Grandview-Woodland",2011-04-30,-1.43456590330533,0.02,"***"
"Grandview-Woodland",2011-05-31,-1.65717844814277,0.005,"***"
"Grandview-Woodland",2011-06-30,-1.39230618247485,0.01,"***"
"Grandview-Woodland",2011-07-31,-1.6174567914344,0.045,"***"
"Grandview-Woodland",2011-08-31,-1.63626995036935,0.03,"***"
"Grandview-Woodland",2011-09-30,-2.43031802061866,0.005,"***"
"Grandview-Woodland",2011-10-31,-2.04672128574587,0.015,"***"
"Grandview-Woodland",2011-11-30,-1.29665170771417,0.015,"***"
"Grandview-Woodland",2011-12-31,-1.56225344423893,0.035,"***"
"Grandview-Woodland",2012-01-31,-1.32290973064536,0.06,""
"Grandview-Woodland",2012-02-29,-1.35315630658509,0.04,"***"
"Grandview-Woodland",2012-03-31,-1.21971175199505,0.09,""
"Grandview-Woodland",2012-04-30,-1.39426397697961,0.175,""
"Grandview-Woodland",2012-05-31,-1.4447203652558,0.085,""
"Grandview-Woodland",2012-06-30,-2.06934844917343,0.025,"***"
"Grandview-Woodland",2012-07-31,-1.5264002238849,0.075,""
"Grandview-Woodland",2012-08-31,-1.44471295738415,0.13,""
"Grandview-Woodland",2012-09-30,-1.38796692887988,0.13,""
"Grandview-Woodland",2012-10-31,-1.54748954648455,0.06,""
"Grandview-Woodland",2012-11-30,-1.49832744551623,0.085,""
"Grandview-Woodland",2012-12-31,-0.912043345320641,0.21,""
"Grandview-Woodland",2013-01-31,-0.980212876385745,0.055,""
"Grandview-Woodland",2013-02-28,-1.26645452430914,0.015,"***"
"Grandview-Woodland",2013-03-31,-1.43500348177441,0.005,"***"
"Grandview-Woodland",2013-04-30,-1.7256466601489,0.025,"***"
"Grandview-Woodland",2013-05-31,-1.85779009326342,0.02,"***"
"Grandview-Woodland",2013-06-30,-1.4314529968885,0.015,"***"
"Grandview-Woodland",2013-07-31,-1.37185450048753,0.015,"***"
"Grandview-Woodland",2013-08-31,-1.48767944325445,0.005,"***"
"Grandview-Woodland",2013-09-30,-1.75318888201825,0.005,"***"
"Grandview-Woodland",2013-10-31,-1.74634380212383,0.065,""
"Grandview-Woodland",2013-11-30,-1.47282826521165,0.105,""
"Grandview-Woodland",2013-12-31,-1.66434633680786,0.125,""
"Grandview-Woodland",2014-01-31,-1.71568097508455,0.07,""
"Grandview-Woodland",2014-02-28,-1.14764333713677,0.02,"***"
"Grandview-Woodland",2014-03-31,-1.81058639684494,0.01,"***"
"Grandview-Woodland",2014-04-30,-1.32768154818958,0.065,""
"Grandview-Woodland",2014-05-31,-2.05220926209012,0.045,"***"
"Grandview-Woodland",2014-06-30,-2.08818998392509,0.025,"***"
"Grandview-Woodland",2014-07-31,-2.1385766577032,0.04,"***"
"Grandview-Woodland",2014-08-31,-1.49288640085782,0.075,""
"Grandview-Woodland",2014-09-30,-1.87011678490659,0.03,"***"
"Grandview-Woodland",2014-10-31,-1.98514409208715,0.115,""
"Grandview-Woodland",2014-11-30,-1.28355026726871,0.11,""
"Grandview-Woodland",2014-12-31,-1.75302005910832,0.05,""
"Grandview-Woodland",2015-01-31,-1.73850842748788,0.045,"***"
"Grandview-Woodland",2015-02-28,-1.60137150969922,0.02,"***"
"Grandview-Woodland",2015-03-31,-1.83315920665576,0.015,"***"
"Grandview-Woodland",2015-04-30,-1.74697719901151,0.05,""
"Grandview-Woodland",2015-05-31,-1.50199581498738,0.07,""
"Grandview-Woodland",2015-06-30,-1.83064517818636,0.005,"***"
"Grandview-Woodland",2015-07-31,-2.04262520052413,0.03,"***"
"Grandview-Woodland",2015-08-31,-1.42091210836027,0.095,""
"Grandview-Woodland",2015-09-30,-1.35967312635368,0.06,""
"Grandview-Woodland",2015-10-31,-1.71093548669429,0.075,""
"Grandview-Woodland",2015-11-30,-1.40545963110595,0.26,""
"Grandview-Woodland",2015-12-31,-1.32718140106402,0.3,""
"Grandview-Woodland",2016-01-31,-1.34820456129629,0.22,""
"Grandview-Woodland",2016-02-29,-1.21868560436277,0.165,""
"Grandview-Woodland",2016-03-31,-1.33673322832447,0.14,""
"Grandview-Woodland",2016-04-30,-1.28693846254535,0.155,""
"Grandview-Woodland",2016-05-31,-1.52749352694306,0.065,""
"Grandview-Woodland",2016-06-30,-1.4468585801432,0.08,""
"Grandview-Woodland",2016-07-31,-1.51250884410102,0.165,""
"Grandview-Woodland",2016-08-31,-1.66678471372835,0.025,"***"
"Grandview-Woodland",2016-09-30,-1.82465516719305,0.025,"***"
"Grandview-Woodland",2016-10-31,-1.48931763612162,0.065,""
"Grandview-Woodland",2016-11-30,-1.30806527524991,0.04,"***"
"Grandview-Woodland",2016-12-31,-1.23626154644096,0.065,""
"Grandview-Woodland",2017-01-31,-1.15921944727867,0.025,"***"
"Grandview-Woodland",2017-02-28,-1.49900691889806,0.005,"***"
"Grandview-Woodland",2017-03-31,-1.5386979077195,0.01,"***"
"Grandview-Woodland",2017-04-30,-1.5248761845318,0.005,"***"
"Grandview-Woodland",2017-05-31,-1.59022504547004,0.03,"***"
"Grandview-Woodland",2017-06-30,-1.60494084406511,0.07,""
"Grandview-Woodland",2017-07-31,-1.61252982357278,0.085,""
"Grandview-Woodland",2017-08-31,-1.27892749755292,0.24,""
"Grandview-Woodland",2017-09-30,-1.32654247824088,0.285,""
"Grandview-Woodland",2017-10-31,-1.67433268774585,0.16,""
"Grandview-Woodland",2017-11-30,-1.60515012445233,0.19,""
"Grandview-Woodland",2017-12-31,-1.55502956558325,0.23,""
"Grandview-Woodland",2018-01-31,-1.37886410695965,0.275,""
"Grandview-Woodland",2018-02-28,-1.36459516396956,0.195,""
"Grandview-Woodland",2018-03-31,-1.43978487133469,0.09,""
"Grandview-Woodland",2018-04-30,-1.33148379023785,0.225,""
"Grandview-Woodland",2018-05-31,-1.37338731725879,0.225,""
"Grandview-Woodland",2018-06-30,-1.39876218282745,0.15,""
"Grandview-Woodland",2018-07-31,-1.25855854938407,0.125,""
"Grandview-Woodland",2018-08-31,-1.42819097555397,0.185,""
"Grandview-Woodland",2018-09-30,-1.48957772285399,0.07,""
